entity string,id
concept:city:lafayette,922
concept:agriculturalproduct:stylish,923
concept:insect:art,924
concept:county:cathedral_city,925
concept:date:december_12,926
concept:company:good_morning_america001,927
concept:company:ktrk,928
concept:amphibian:plane,929
concept:ceo:olli_pekka_kallasvuo,930
concept:visualizablething:radcliff,931
concept:university:florida_international,932
concept:company:american_express,933
concept:radiostation:ways,934
concept:school:junipero_serra_high_school,935
concept:sportsteam:belmont_bruins,936
concept:sportsteam:winnipeg_blue_bombers,937
concept:politicianus:john_delaney,938
concept:sportsteam:nuggets,939
concept:politicaloffice:co_chair,940
concept:color:mix,941
concept:company:nation,942
concept:vertebrate:furry_animals,943
concept:county:dupont,944
concept:company:firstgroup,945
concept:sportsgame:weeks_this_summer,946
concept:software:kinect,947
concept:journalist:bill_kurtis,948
concept:blog:brooklyn_paper,949
concept:mldataset:n9,950
concept:city:espoo,951
concept:governmentorganization:energy_office,952
concept:clothing:pinstripe_suit,953
concept:geopoliticallocation:dubai,954
concept:sportsteam:nashville_predators,955
concept:museum:curator,956
concept:director:little,957
concept:visualizablething:pure_water,958
concept:radiostation:wtvz,959
concept:movie:fountainhead,960
concept:profession:texas_system_executive,961
concept:language:cebuano,962
concept:radiostation:ktre,963
concept:county:union_town,964
concept:currency:shillings,965
concept:city:berwyn,966
concept:traditionalgame:spin,967
concept:person:london,968
concept:sportsteam:e__tenn__st__buccaneers,969
concept:householditem:home_office,970
concept:sportsteam:nj_nets,971
concept:company:veritas,972
concept:company:week_inpoverty_me__com,973
concept:professionalorganization:screenwriting_association,974
concept:person:chuck_reed,975
concept:governmentorganization:supreme_court,976
concept:currency:dollar,977
concept:reptile:osprey,978
concept:politician:geraldine_ferraro,979
concept:musicinstrument:six_strings,980
concept:animal:gophers,981
concept:stadiumoreventvenue:madison_square_garden,982
concept:company:index_the_webpage,983
concept:clothing:mini_skirt,984
concept:insect:fleas,985
concept:mammal:siberians,986
concept:hotel:j_w__marriott,987
concept:person:wonderful_people,988
concept:clothing:boot_tops,989
concept:vehicle:technicians,990
concept:mediatype:founder,991
concept:televisionstation:wpan,992
concept:stateorprovince:washington,993
concept:model:o_neill,994
concept:televisionstation:ksnt,995
concept:coach:ken_hatfield,996
concept:product:photoshop_,997
concept:sportsgame:lore,998
concept:city:barberton,999
concept:retailstore:woodland_hills,1000
concept:politicalparty:council,1001
concept:company:salt_lake_tribune001,1002
concept:clothing:green_tank_top,1003
concept:vegetable:sliced_tomatoes,1004
concept:hotel:landmark,1005
concept:sportsgame:consecutive_months,1006
concept:city:westfield,1007
concept:winery:emblem,1008
concept:televisionstation:wood,1009
concept:journalist:gretchen_morgenson,1010
concept:celebrity:hilary_clinton,1011
concept:clothing:toed_shoes,1012
concept:clothing:denim_pants,1013
concept:personus:joe_dimaggio,1014
concept:mammal:water_buffalo,1015
concept:musicartist:type,1016
concept:geopoliticallocation:el_dorado,1017
concept:location:great_place,1018
concept:male:nominee_john_edwards,1019
concept:professionalorganization:nasscom,1020
concept:ceo:liu_chuanzhi,1021
concept:sportsteam:team_usa,1022
concept:monument:windsor_locks,1023
concept:company:domestic_priority,1024
concept:county:fostoria,1025
concept:televisionstation:david_brower,1026
concept:sportsteam:indians,1027
concept:parlourgame:n3_hours,1028
concept:profession:number,1029
concept:clothing:light_sweater,1030
concept:company:chronicle,1031
concept:airport:airasia,1032
concept:book:blank_slate,1033
concept:zoo:follow,1034
concept:clothing:waterproofs,1035
concept:musicalbum:paradox,1036
concept:city:nuremberg,1037
concept:sportsteam:valdosta_state_blazers,1038
concept:company:kuvn,1039
concept:biotechcompany:guidant,1040
concept:clothing:striped_vest,1041
concept:profession:services_personnel,1042
concept:actor:stone_phillips,1043
concept:militaryconflict:several_weeks,1044
concept:city:kuala_lumpur,1045
concept:park:winter_park,1046
concept:musicsong:content,1047
concept:clothing:long_coat,1048
concept:website:purchase,1049
concept:bank:metropolitan,1050
concept:company:computer_world,1051
concept:university:brooklyn_college,1052
concept:clothing:grey_sweatpants,1053
concept:city:nanning,1054
concept:school:wasilla_high_school,1055
concept:company:microsoft,1056
concept:clothing:sleep_pants,1057
concept:river:windy_city,1058
concept:person:gore,1059
concept:personasia:grasshoppers,1060
concept:website:impacts,1061
concept:island:british_virgin_islands,1062
concept:personcanada:john_f__kennedy,1063
concept:language:maori_language,1064
concept:musician:mark_king,1065
concept:scientificterm:information_the_u_s__department,1066
concept:model:larry_scott,1067
concept:sportsteam:san_diego_toreros,1068
concept:skiarea:pando,1069
concept:stateorprovince:un,1070
concept:hotel:omni_william_penn,1071
concept:televisionstation:wttv,1072
concept:fish:salmon,1073
concept:musicartist:dead_boys,1074
concept:website:blogging,1075
concept:politicsblog:main_page,1076
concept:city:neighborhoods,1077
concept:coach:vulcan_inc,1078
concept:university:lucent_technologies,1079
concept:coach:reference,1080
concept:criminal:become,1081
concept:blog:news___observer,1082
concept:island:round_rock,1083
concept:attraction:new_york_metro_area,1084
concept:city:mn,1085
concept:personcanada:newcomer,1086
concept:personcanada:will_i_am,1087
concept:book:translation,1088
concept:city:colombo,1089
concept:insect:wasps,1090
concept:building:pastoral_life_center,1091
concept:clothing:nike,1092
concept:website:daily_tribune,1093
concept:radiostation:kaal_tv,1094
concept:newspaper:torygraph,1095
concept:professor:carl_hiaasen,1096
concept:musicartist:mars_volta,1097
concept:city:durango,1098
concept:recordlabel:warp_records,1099
concept:company:dupont,1100
concept:clothing:wrap_dresses,1101
concept:city:san_gwann,1102
concept:televisionstation:march_2,1103
concept:website:boards,1104
concept:personus:lastings_milledge,1105
concept:perceptionaction:premiere,1106
concept:city:chicago_northwest,1107
concept:company:about_com,1108
concept:clothing:sleeve_polos,1109
concept:automobilemaker:renault,1110
concept:mollusk:times,1111
concept:vertebrate:lions,1112
concept:coach:los_angeles_kings,1113
concept:musicsong:disputes,1114
concept:physiologicalcondition:bites,1115
concept:city:se,1116
concept:country:tibet,1117
concept:sportsteam:monmouth_college,1118
concept:chemical:solar_water,1119
concept:televisionstation:wjtv,1120
concept:geopoliticallocation:lakeport,1121
concept:shoppingmall:central_park,1122
concept:newspaper:cfo_magazine,1123
concept:geopoliticalorganization:matawan,1124
concept:coach:mike_gundy,1125
concept:company:wbak_tv,1126
concept:person:maharashtra,1127
concept:animal:bigger_pets,1128
concept:bird:chickens,1129
concept:organization:lehman_brothers_holdings_inc__,1130
concept:person:tom_lehman,1131
concept:politician:wall_street,1132
concept:person:truman,1133
concept:person:andrew_kam,1134
concept:skyscraper:hotel_guests,1135
concept:city:burien,1136
concept:stadiumoreventvenue:kay_yeager_coliseum,1137
concept:televisionstation:baltimore_sun,1138
concept:politicsblog:whnt,1139
concept:company:journal_newspaper,1140
concept:retailstore:italian,1141
concept:sportsleague:indy_racing_league,1142
concept:athlete:jason_tyner,1143
concept:geopoliticalorganization:bottom,1144
concept:person:jayson_werth,1145
concept:scientificterm:facs,1146
concept:vertebrate:pet_species,1147
concept:geopoliticallocation:zaragoza,1148
concept:personafrica:home_page,1149
concept:website:galaxy,1150
concept:fish:seals,1151
concept:person:edward_m__liddy,1152
concept:politicaloffice:alumnus,1153
concept:politicsblog:eschaton,1154
concept:university:university_of_minnesota_twin_cities,1155
concept:insect:cicadas,1156
concept:company:healia,1157
concept:sportsteam:wisconsin_whitewater_warhawks,1158
concept:person:real_madrid,1159
concept:personcanada:travel,1160
concept:date:n8_months,1161
concept:company:days_this_weekend,1162
concept:company:women,1163
concept:weatherphenomenon:signal,1164
concept:geopoliticalorganization:dayton,1165
concept:geopoliticallocation:taormina,1166
concept:radiostation:wdbd,1167
concept:island:faroe_islands,1168
concept:language:native_english,1169
concept:professor:helen_greiner,1170
concept:city:zurich,1171
concept:product:outlook_mobile,1172
concept:personaustralia:babe_ruth,1173
concept:company:morning_call001,1174
concept:musician:evan_dando,1175
concept:musicartist:porcupine_tree,1176
concept:room:guide,1177
concept:politicianus:jon_corzine,1178
concept:product:basic_services,1179
concept:professionalorganization:national_action_network,1180
concept:company:interview,1181
concept:stateorprovince:jewish_state,1182
concept:visualizablescene:palm_coast,1183
concept:vehicle:lumberton,1184
concept:company:trump_organization,1185
concept:clothing:mens,1186
concept:politicalparty:democratic_national_committee,1187
concept:televisionstation:trial,1188
concept:room:sale,1189
concept:mountain:mount_kisco,1190
concept:university:dow_chemical_company,1191
concept:stateorprovince:british_columbia,1192
concept:company:copa_airlines,1193
concept:date:services,1194
concept:skiarea:whitefish,1195
concept:attraction:rockefeller_center001,1196
concept:city:west_linn,1197
concept:journalist:charles_e__schumer,1198
concept:geopoliticallocation:ljubljana,1199
concept:journalist:pam_anderson,1200
concept:ceo:millard_drexler,1201
concept:musicartist:white_blood_cells,1202
concept:recordlabel:giant_step,1203
concept:clothing:miniskirt,1204
concept:clothing:rain_jacket,1205
concept:website:topics,1206
concept:personus:adam_lind,1207
concept:journalist:maria_shriver,1208
concept:city:san_fransisco,1209
concept:eventoutcome:call,1210
concept:musicartist:return,1211
concept:invertebrate:noseeums,1212
concept:stadiumoreventvenue:qualcomm_stadium,1213
concept:city:denpasar,1214
concept:personus:gil_mcdougald,1215
concept:animal:pocket_pets,1216
concept:attraction:arkadelphia,1217
concept:sport:nascar,1218
concept:city:boulder_colorado,1219
concept:radiostation:kbli,1220
concept:software:perfect_fit,1221
concept:automobilemaker:luton,1222
concept:blog:roger_ailes,1223
concept:hallwayitem:problem,1224
concept:protein:services_this_site,1225
concept:city:sebastian,1226
concept:geopoliticallocation:role,1227
concept:invertebrate:bloodworms,1228
concept:musician:robert_kraft,1229
concept:blog:good_housekeeping_magazine,1230
concept:hobby:salaries,1231
concept:clothing:khaki,1232
concept:sportsteam:connecticut_huskies,1233
concept:city:sheffield,1234
concept:personus:karim_garcia,1235
concept:economicsector:linkedin,1236
concept:country:seychelles,1237
concept:city:klm,1238
concept:lake:yankeetown,1239
concept:city:east_moline,1240
concept:date:n1993,1241
concept:publication:wsj__new,1242
concept:book:tracks,1243
concept:magazine:lung,1244
concept:bank:paypal_links,1245
concept:organization:new_york_federal_reserve,1246
concept:shoppingmall:way_home,1247
concept:city:kona,1248
concept:politicianus:congratulations,1249
concept:musician:kerry_king,1250
concept:politicsblog:bloomberg_tv,1251
concept:clothing:thongs,1252
concept:televisionstation:wbui,1253
concept:radiostation:wtvg,1254
concept:winery:legacy,1255
concept:sportsteam:queens_college,1256
concept:company:air_indian_airlines,1257
concept:island:desert_hot_springs,1258
concept:clothing:sport_shirts,1259
concept:coach:brian_harrison,1260
concept:book:shelter,1261
concept:blog:kait,1262
concept:profession:hunters,1263
concept:bank:the_chase_manhattan_bank,1264
concept:vegetable:wheat,1265
concept:personus:ken_griffey,1266
concept:visualizablescene:safety_harbor,1267
concept:plant:apple,1268
concept:journalist:scott_ostler,1269
concept:company:knop_tv,1270
concept:clothing:mini_dress,1271
concept:continent:asia,1272
concept:politicsissue:significant_water,1273
concept:personeurope:apps,1274
concept:sportsteam:pennsylvania_quakers,1275
concept:radiostation:kaet,1276
concept:clothing:plaid_pajama_pants,1277
concept:hotel:days_inn_gold_coast,1278
concept:geopoliticalorganization:lower_saxony,1279
concept:stadiumoreventvenue:house_party,1280
concept:celebrity:pat_ford,1281
concept:musicartist:midtown,1282
concept:governmentorganization:rule,1283
concept:bathroomitem:drainage,1284
concept:company:the_new_york_times001,1285
concept:musician:streets,1286
concept:televisionstation:ksl,1287
concept:organization:seed_research_foundation,1288
concept:sportsteam:colorado_rapids,1289
concept:recordlabel:polygram,1290
concept:televisionshow:castle,1291
concept:publication:in_touch_weekly,1292
concept:automobilemodel:magna,1293
concept:company:los_angeles_magazine001,1294
concept:recordlabel:death__ucker,1295
concept:stadiumoreventvenue:john_paul_jones_arena,1296
concept:city:glastonbury,1297
concept:ceo:gordon_binder,1298
concept:musician:glenn_danzig,1299
concept:blog:wanderlust,1300
